Date,County,State,Vehicle Primary Use,Battery Electric Vehicles (BEVs),Plug-In Hybrid Electric Vehicles (PHEVs),Electric Vehicle (EV) Total,Non-Electric Vehicle Total,Total Vehicles,Percent Electric Vehicles
February 28 2022,Skagit,WA,Passenger,715,317,"1,032","90,741","91,773",1.12
February 28 2022,Skamania,WA,Passenger,59,45,104,"8,314","8,418",1.24
February 28 2022,Skamania,WA,Truck,0,0,0,"4,001","4,001",0.00
February 28 2022,Snohomish,WA,Passenger,"7,466","2,308","9,774","536,403","546,177",1.79
February 28 2022,Snohomish,WA,Truck,3,0,3,"125,247","125,250",0.00
February 28 2022,Spokane,WA,Passenger,"1,393",781,"2,174","326,587","328,761",0.66
February 28 2022,Spokane,WA,Truck,0,0,0,"102,710","102,710",0.00
February 28 2022,Stevens,WA,Passenger,58,47,105,"30,126","30,231",0.35
February 28 2022,Stevens,WA,Truck,0,0,0,"18,984","18,984",0.00
February 28 2022,Thurston,WA,Truck,3,0,3,"55,954","55,957",0.01
February 28 2022,Thurston,WA,Passenger,"1,973",990,"2,963","196,448","199,411",1.49
February 28 2022,Wahkiakum,WA,Passenger,17,11,28,"3,097","3,125",0.90
February 28 2022,Wahkiakum,WA,Truck,0,0,0,"1,816","1,816",0.00
February 28 2022,Walla Walla,WA,Passenger,152,91,243,"36,262","36,505",0.67
February 28 2022,Walla Walla,WA,Truck,0,0,0,"14,089","14,089",0.00
February 28 2022,Whatcom,WA,Truck,4,0,4,"43,645","43,649",0.01
February 28 2022,Whatcom,WA,Passenger,"1,691",684,"2,375","149,495","151,870",1.56
February 28 2022,Whitman,WA,Passenger,70,56,126,"22,068","22,194",0.57
February 28 2022,Whitman,WA,Truck,0,0,0,"8,591","8,591",0.00
February 28 2022,Yakima,WA,Truck,0,0,0,"61,693","61,693",0.00
February 28 2022,Yakima,WA,Passenger,301,179,480,"168,139","168,619",0.28
March 31 2022,Adams,WA,Truck,0,0,0,"5,486","5,486",0.00
March 31 2022,Adams,WA,Passenger,16,11,27,"12,987","13,014",0.21
March 31 2022,Asotin,WA,Passenger,22,18,40,"12,675","12,715",0.31
March 31 2022,Asotin,WA,Truck,0,0,0,"6,767","6,767",0.00
March 31 2022,Benton,WA,Passenger,698,445,"1,143","135,857","137,000",0.83
March 31 2022,Benton,WA,Truck,1,0,1,"43,643","43,644",0.00
March 31 2022,Chelan,WA,Passenger,438,121,559,"54,639","55,198",1.01
March 31 2022,Chelan,WA,Truck,0,0,0,"23,057","23,057",0.00
March 31 2022,Clallam,WA,Passenger,403,240,643,"50,008","50,651",1.27
March 31 2022,Clallam,WA,Truck,1,0,1,"22,070","22,071",0.00
March 31 2022,Clark,WA,Truck,2,0,2,"83,537","83,539",0.00
March 31 2022,Clark,WA,Passenger,"3,749","1,654","5,403","318,572","323,975",1.67
March 31 2022,Columbia,WA,Passenger,6,0,6,"2,448","2,454",0.24
March 31 2022,Columbia,WA,Truck,0,0,0,"1,593","1,593",0.00
March 31 2022,Cowlitz,WA,Passenger,294,172,466,"71,152","71,618",0.65
March 31 2022,Cowlitz,WA,Truck,0,1,1,"28,888","28,889",0.00
March 31 2022,Douglas,WA,Truck,0,0,0,"12,744","12,744",0.00
March 31 2022,Douglas,WA,Passenger,124,56,180,"28,554","28,734",0.63
March 31 2022,Ferry,WA,Passenger,17,3,20,"4,437","4,457",0.45
March 31 2022,Ferry,WA,Truck,0,0,0,"3,571","3,571",0.00
March 31 2022,Franklin,WA,Passenger,178,106,284,"62,128","62,412",0.46
March 31 2022,Franklin,WA,Truck,0,0,0,"20,961","20,961",0.00
March 31 2022,Garfield,WA,Truck,0,0,0,997,997,0.00
March 31 2022,Garfield,WA,Passenger,0,3,3,"1,337","1,340",0.22
March 31 2022,Grant,WA,Truck,0,0,0,"28,050","28,050",0.00
March 31 2022,Grant,WA,Passenger,151,99,250,"66,902","67,152",0.37
March 31 2022,Grays Harbor,WA,Truck,0,0,0,"21,369","21,369",0.00
March 31 2022,Grays Harbor,WA,Passenger,205,156,361,"49,338","49,699",0.73
March 31 2022,Island,WA,Passenger,757,360,"1,117","62,625","63,742",1.75
March 31 2022,Island,WA,Truck,1,0,1,"21,533","21,534",0.00
March 31 2022,Jefferson,WA,Passenger,407,205,612,"24,728","25,340",2.42
March 31 2022,Jefferson,WA,Truck,0,0,0,"9,547","9,547",0.00
March 31 2022,King,WA,Truck,25,1,26,"182,194","182,220",0.01
March 31 2022,King,WA,Passenger,"37,969","10,616","48,585","1,353,575","1,402,160",3.47
March 31 2022,Kitsap,WA,Truck,1,0,1,"54,127","54,128",0.00
March 31 2022,Kitsap,WA,Passenger,"2,276","1,001","3,277","179,787","183,064",1.79
March 31 2022,Kittitas,WA,Passenger,226,75,301,"29,808","30,109",1.00
March 31 2022,Kittitas,WA,Truck,0,0,0,"14,719","14,719",0.00
March 31 2022,Klickitat,WA,Passenger,97,55,152,"15,340","15,492",0.98
March 31 2022,Klickitat,WA,Truck,0,0,0,"8,312","8,312",0.00
March 31 2022,Lewis,WA,Passenger,226,164,390,"59,511","59,901",0.65
March 31 2022,Lewis,WA,Truck,0,0,0,"26,555","26,555",0.00
March 31 2022,Lincoln,WA,Passenger,7,18,25,"7,671","7,696",0.32
March 31 2022,Lincoln,WA,Truck,0,0,0,"4,847","4,847",0.00
March 31 2022,Mason,WA,Passenger,285,169,454,"47,683","48,137",0.94
March 31 2022,Mason,WA,Truck,0,0,0,"21,186","21,186",0.00
March 31 2022,Okanogan,WA,Truck,0,0,0,"16,701","16,701",0.00
March 31 2022,Okanogan,WA,Passenger,77,46,123,"26,536","26,659",0.46
March 31 2022,Pacific,WA,Passenger,61,68,129,"16,009","16,138",0.80
March 31 2022,Pacific,WA,Truck,0,0,0,"8,012","8,012",0.00
March 31 2022,Pend Oreille,WA,Passenger,16,10,26,"9,060","9,086",0.29
March 31 2022,Pend Oreille,WA,Truck,0,0,0,"5,690","5,690",0.00
March 31 2022,Pierce,WA,Passenger,"4,628","2,220","6,848","551,106","557,954",1.23
March 31 2022,Pierce,WA,Truck,2,0,2,"143,720","143,722",0.00
March 31 2022,San Juan,WA,Passenger,492,150,642,"14,135","14,777",4.34
March 31 2022,San Juan,WA,Truck,1,0,1,"5,997","5,998",0.02
March 31 2022,Skagit,WA,Passenger,731,327,"1,058","90,543","91,601",1.16
March 31 2022,Skagit,WA,Truck,1,0,1,"32,591","32,592",0.00
March 31 2022,Skamania,WA,Passenger,65,45,110,"8,281","8,391",1.31
March 31 2022,Skamania,WA,Truck,0,0,0,"3,970","3,970",0.00
March 31 2022,Snohomish,WA,Passenger,"7,678","2,355","10,033","535,356","545,389",1.84
March 31 2022,Snohomish,WA,Truck,4,0,4,"124,925","124,929",0.00
March 31 2022,Spokane,WA,Passenger,"1,444",796,"2,240","326,236","328,476",0.68
March 31 2022,Spokane,WA,Truck,0,0,0,"102,575","102,575",0.00
March 31 2022,Stevens,WA,Truck,0,0,0,"19,012","19,012",0.00
March 31 2022,Stevens,WA,Passenger,60,50,110,"30,115","30,225",0.36
March 31 2022,Thurston,WA,Passenger,"2,032","1,001","3,033","195,877","198,910",1.52
March 31 2022,Thurston,WA,Truck,3,0,3,"55,855","55,858",0.01
March 31 2022,Wahkiakum,WA,Passenger,18,11,29,"3,080","3,109",0.93
March 31 2022,Wahkiakum,WA,Truck,0,0,0,"1,816","1,816",0.00
March 31 2022,Walla Walla,WA,Passenger,157,91,248,"36,146","36,394",0.68
March 31 2022,Walla Walla,WA,Truck,0,0,0,"14,045","14,045",0.00
March 31 2022,Whatcom,WA,Truck,4,0,4,"43,585","43,589",0.01
March 31 2022,Whatcom,WA,Passenger,"1,736",693,"2,429","149,385","151,814",1.60
March 31 2022,Whitman,WA,Truck,0,0,0,"8,601","8,601",0.00
March 31 2022,Whitman,WA,Passenger,79,54,133,"22,093","22,226",0.60
March 31 2022,Yakima,WA,Passenger,311,181,492,"167,834","168,326",0.29
March 31 2022,Yakima,WA,Truck,0,0,0,"61,630","61,630",0.00
April 30 2022,Adams,WA,Truck,0,0,0,"5,479","5,479",0.00
April 30 2022,Adams,WA,Passenger,16,10,26,"12,990","13,016",0.20
April 30 2022,Asotin,WA,Truck,0,0,0,"6,759","6,759",0.00
April 30 2022,Asotin,WA,Passenger,24,19,43,"12,726","12,769",0.34
April 30 2022,Benton,WA,Truck,1,0,1,"43,612","43,613",0.00
April 30 2022,Benton,WA,Passenger,716,447,"1,163","135,575","136,738",0.85
April 30 2022,Chelan,WA,Truck,0,0,0,"23,076","23,076",0.00
April 30 2022,Chelan,WA,Passenger,447,123,570,"54,559","55,129",1.03
April 30 2022,Clallam,WA,Truck,1,0,1,"22,008","22,009",0.00
April 30 2022,Clallam,WA,Passenger,405,241,646,"49,855","50,501",1.28
April 30 2022,Clark,WA,Passenger,"3,870","1,688","5,558","318,035","323,593",1.72
April 30 2022,Clark,WA,Truck,3,0,3,"83,258","83,261",0.00
April 30 2022,Columbia,WA,Passenger,7,0,7,"2,445","2,452",0.29
April 30 2022,Columbia,WA,Truck,0,0,0,"1,592","1,592",0.00
April 30 2022,Cowlitz,WA,Passenger,315,172,487,"70,963","71,450",0.68
April 30 2022,Cowlitz,WA,Truck,0,1,1,"28,758","28,759",0.00
April 30 2022,Douglas,WA,Passenger,126,57,183,"28,555","28,738",0.64
April 30 2022,Douglas,WA,Truck,0,0,0,"12,767","12,767",0.00
April 30 2022,Ferry,WA,Truck,0,0,0,"3,570","3,570",0.00
April 30 2022,Ferry,WA,Passenger,19,4,23,"4,418","4,441",0.52
April 30 2022,Franklin,WA,Truck,0,0,0,"20,960","20,960",0.00
April 30 2022,Franklin,WA,Passenger,178,105,283,"62,023","62,306",0.45
April 30 2022,Garfield,WA,Truck,0,0,0,987,987,0.00
April 30 2022,Garfield,WA,Passenger,0,3,3,"1,338","1,341",0.22
April 30 2022,Grant,WA,Passenger,159,97,256,"66,907","67,163",0.38
April 30 2022,Grant,WA,Truck,0,0,0,"28,077","28,077",0.00
April 30 2022,Grays Harbor,WA,Passenger,200,157,357,"49,236","49,593",0.72
April 30 2022,Grays Harbor,WA,Truck,0,0,0,"21,349","21,349",0.00
April 30 2022,Island,WA,Passenger,777,367,"1,144","62,459","63,603",1.80
April 30 2022,Island,WA,Truck,1,0,1,"21,524","21,525",0.00
April 30 2022,Jefferson,WA,Truck,0,0,0,"9,527","9,527",0.00
April 30 2022,Jefferson,WA,Passenger,415,208,623,"24,755","25,378",2.45
April 30 2022,King,WA,Passenger,"39,358","10,734","50,092","1,352,141","1,402,233",3.57
April 30 2022,King,WA,Truck,26,1,27,"181,909","181,936",0.01
April 30 2022,Kitsap,WA,Truck,1,0,1,"53,974","53,975",0.00
April 30 2022,Kitsap,WA,Passenger,"2,332","1,014","3,346","179,584","182,930",1.83
April 30 2022,Kittitas,WA,Passenger,236,78,314,"29,752","30,066",1.04
April 30 2022,Kittitas,WA,Truck,0,0,0,"14,714","14,714",0.00
April 30 2022,Klickitat,WA,Passenger,101,56,157,"15,249","15,406",1.02
April 30 2022,Klickitat,WA,Truck,0,0,0,"8,276","8,276",0.00
April 30 2022,Lewis,WA,Passenger,232,171,403,"59,527","59,930",0.67
April 30 2022,Lewis,WA,Truck,0,0,0,"26,480","26,480",0.00
April 30 2022,Lincoln,WA,Passenger,7,18,25,"7,666","7,691",0.33
April 30 2022,Lincoln,WA,Truck,0,0,0,"4,862","4,862",0.00
April 30 2022,Mason,WA,Passenger,293,176,469,"47,553","48,022",0.98
April 30 2022,Mason,WA,Truck,0,0,0,"21,138","21,138",0.00
April 30 2022,Okanogan,WA,Passenger,79,48,127,"26,476","26,603",0.48
April 30 2022,Okanogan,WA,Truck,0,0,0,"16,696","16,696",0.00
April 30 2022,Pacific,WA,Passenger,60,68,128,"15,955","16,083",0.80
April 30 2022,Pacific,WA,Truck,0,0,0,"7,982","7,982",0.00
April 30 2022,Pend Oreille,WA,Passenger,16,10,26,"9,041","9,067",0.29
April 30 2022,Pend Oreille,WA,Truck,0,0,0,"5,658","5,658",0.00
April 30 2022,Pierce,WA,Passenger,"4,830","2,250","7,080","549,799","556,879",1.27
April 30 2022,Pierce,WA,Truck,3,0,3,"143,216","143,219",0.00
April 30 2022,San Juan,WA,Truck,1,0,1,"5,983","5,984",0.02
April 30 2022,San Juan,WA,Passenger,493,153,646,"14,130","14,776",4.37
April 30 2022,Skagit,WA,Truck,1,0,1,"32,523","32,524",0.00
April 30 2022,Skagit,WA,Passenger,752,329,"1,081","90,374","91,455",1.18
April 30 2022,Skamania,WA,Truck,0,0,0,"3,979","3,979",0.00
April 30 2022,Skamania,WA,Passenger,67,46,113,"8,225","8,338",1.36
April 30 2022,Snohomish,WA,Passenger,"7,979","2,408","10,387","534,451","544,838",1.91
April 30 2022,Snohomish,WA,Truck,4,0,4,"124,693","124,697",0.00
April 30 2022,Spokane,WA,Truck,0,0,0,"102,521","102,521",0.00
April 30 2022,Spokane,WA,Passenger,"1,513",807,"2,320","326,038","328,358",0.71
April 30 2022,Stevens,WA,Truck,0,0,0,"18,998","18,998",0.00
April 30 2022,Stevens,WA,Passenger,64,52,116,"30,154","30,270",0.38
April 30 2022,Thurston,WA,Passenger,"2,079","1,016","3,095","195,424","198,519",1.56
April 30 2022,Thurston,WA,Truck,3,0,3,"55,702","55,705",0.01
April 30 2022,Wahkiakum,WA,Truck,0,0,0,"1,818","1,818",0.00
April 30 2022,Wahkiakum,WA,Passenger,20,11,31,"3,082","3,113",1.00
April 30 2022,Walla Walla,WA,Truck,0,0,0,"14,032","14,032",0.00
April 30 2022,Walla Walla,WA,Passenger,163,92,255,"36,065","36,320",0.70
April 30 2022,Whatcom,WA,Passenger,"1,776",716,"2,492","149,213","151,705",1.64
April 30 2022,Whatcom,WA,Truck,4,0,4,"43,494","43,498",0.01
April 30 2022,Whitman,WA,Passenger,83,56,139,"22,094","22,233",0.63
April 30 2022,Whitman,WA,Truck,0,0,0,"8,601","8,601",0.00
April 30 2022,Yakima,WA,Truck,0,0,0,"61,556","61,556",0.00
April 30 2022,Yakima,WA,Passenger,317,183,500,"167,545","168,045",0.30
May 31 2022,Adams,WA,Passenger,16,10,26,"12,953","12,979",0.20
May 31 2022,Adams,WA,Truck,0,0,0,"5,465","5,465",0.00
May 31 2022,Asotin,WA,Truck,0,0,0,"6,715","6,715",0.00
May 31 2022,Asotin,WA,Passenger,23,19,42,"12,745","12,787",0.33
May 31 2022,Benton,WA,Passenger,730,456,"1,186","135,285","136,471",0.87
May 31 2022,Benton,WA,Truck,2,0,2,"43,542","43,544",0.00
May 31 2022,Chelan,WA,Truck,2,0,2,"23,073","23,075",0.01
May 31 2022,Chelan,WA,Passenger,450,125,575,"54,398","54,973",1.05
May 31 2022,Clallam,WA,Truck,1,0,1,"21,954","21,955",0.00
May 31 2022,Clallam,WA,Passenger,411,244,655,"49,789","50,444",1.30
May 31 2022,Clark,WA,Passenger,"3,941","1,728","5,669","316,759","322,428",1.76
May 31 2022,Clark,WA,Truck,5,0,5,"82,899","82,904",0.01
May 31 2022,Columbia,WA,Passenger,7,0,7,"2,438","2,445",0.29
May 31 2022,Columbia,WA,Truck,0,0,0,"1,586","1,586",0.00
May 31 2022,Cowlitz,WA,Truck,1,1,2,"28,617","28,619",0.01
May 31 2022,Cowlitz,WA,Passenger,323,174,497,"70,716","71,213",0.70
May 31 2022,Douglas,WA,Passenger,131,58,189,"28,538","28,727",0.66
May 31 2022,Douglas,WA,Truck,0,0,0,"12,784","12,784",0.00
May 31 2022,Ferry,WA,Truck,0,0,0,"3,574","3,574",0.00
May 31 2022,Ferry,WA,Passenger,20,4,24,"4,447","4,471",0.54
May 31 2022,Franklin,WA,Truck,0,0,0,"20,942","20,942",0.00
May 31 2022,Franklin,WA,Passenger,181,110,291,"62,029","62,320",0.47
May 31 2022,Garfield,WA,Truck,0,0,0,975,975,0.00
May 31 2022,Garfield,WA,Passenger,0,3,3,"1,335","1,338",0.22
May 31 2022,Grant,WA,Truck,0,0,0,"27,976","27,976",0.00
May 31 2022,Grant,WA,Passenger,166,96,262,"66,717","66,979",0.39
May 31 2022,Grays Harbor,WA,Passenger,206,157,363,"49,084","49,447",0.73
May 31 2022,Grays Harbor,WA,Truck,0,0,0,"21,299","21,299",0.00
May 31 2022,Island,WA,Truck,1,0,1,"21,494","21,495",0.00
May 31 2022,Island,WA,Passenger,796,372,"1,168","62,265","63,433",1.84
May 31 2022,Jefferson,WA,Truck,0,0,0,"9,491","9,491",0.00
May 31 2022,Jefferson,WA,Passenger,426,213,639,"24,637","25,276",2.53
May 31 2022,King,WA,Truck,43,1,44,"181,234","181,278",0.02
May 31 2022,King,WA,Passenger,"40,025","10,944","50,969","1,349,568","1,400,537",3.64
May 31 2022,Kitsap,WA,Passenger,"2,362","1,026","3,388","179,110","182,498",1.86
May 31 2022,Kitsap,WA,Truck,3,0,3,"53,811","53,814",0.01
May 31 2022,Kittitas,WA,Truck,1,0,1,"14,665","14,666",0.01
May 31 2022,Kittitas,WA,Passenger,248,80,328,"29,746","30,074",1.09
May 31 2022,Klickitat,WA,Passenger,100,55,155,"15,238","15,393",1.01
May 31 2022,Klickitat,WA,Truck,1,0,1,"8,285","8,286",0.01
May 31 2022,Lewis,WA,Passenger,231,171,402,"59,494","59,896",0.67
May 31 2022,Lewis,WA,Truck,0,0,0,"26,446","26,446",0.00
May 31 2022,Lincoln,WA,Passenger,8,18,26,"7,690","7,716",0.34
May 31 2022,Lincoln,WA,Truck,0,0,0,"4,851","4,851",0.00
May 31 2022,Mason,WA,Passenger,303,176,479,"47,335","47,814",1.00
May 31 2022,Mason,WA,Truck,1,0,1,"21,063","21,064",0.00
May 31 2022,Okanogan,WA,Passenger,82,51,133,"26,406","26,539",0.50
May 31 2022,Okanogan,WA,Truck,0,0,0,"16,668","16,668",0.00
May 31 2022,Pacific,WA,Passenger,60,68,128,"15,932","16,060",0.80
May 31 2022,Pacific,WA,Truck,0,0,0,"7,952","7,952",0.00
May 31 2022,Pend Oreille,WA,Truck,0,0,0,"5,626","5,626",0.00
May 31 2022,Pend Oreille,WA,Passenger,16,11,27,"9,017","9,044",0.30
May 31 2022,Pierce,WA,Truck,5,0,5,"142,461","142,466",0.00
May 31 2022,Pierce,WA,Passenger,"4,946","2,273","7,219","547,414","554,633",1.30
May 31 2022,San Juan,WA,Truck,1,0,1,"5,974","5,975",0.02
May 31 2022,San Juan,WA,Passenger,496,149,645,"14,091","14,736",4.38
May 31 2022,Skagit,WA,Truck,2,0,2,"32,419","32,421",0.01
May 31 2022,Skagit,WA,Passenger,759,334,"1,093","90,120","91,213",1.20
May 31 2022,Skamania,WA,Truck,0,0,0,"3,966","3,966",0.00
May 31 2022,Skamania,WA,Passenger,70,45,115,"8,204","8,319",1.38
May 31 2022,Snohomish,WA,Truck,6,0,6,"124,121","124,127",0.00
May 31 2022,Snohomish,WA,Passenger,"8,152","2,456","10,608","533,186","543,794",1.95
May 31 2022,Spokane,WA,Truck,1,0,1,"102,309","102,310",0.00
May 31 2022,Spokane,WA,Passenger,"1,545",829,"2,374","325,506","327,880",0.72
May 31 2022,Stevens,WA,Truck,0,0,0,"18,952","18,952",0.00
May 31 2022,Stevens,WA,Passenger,64,54,118,"30,103","30,221",0.39
May 31 2022,Thurston,WA,Passenger,"2,127","1,029","3,156","194,856","198,012",1.59
May 31 2022,Thurston,WA,Truck,4,0,4,"55,547","55,551",0.01
May 31 2022,Wahkiakum,WA,Truck,0,0,0,"1,805","1,805",0.00
May 31 2022,Wahkiakum,WA,Passenger,21,10,31,"3,086","3,117",0.99
May 31 2022,Walla Walla,WA,Truck,0,0,0,"13,972","13,972",0.00
May 31 2022,Walla Walla,WA,Passenger,171,97,268,"35,982","36,250",0.74
May 31 2022,Whatcom,WA,Truck,5,0,5,"43,395","43,400",0.01
May 31 2022,Whatcom,WA,Passenger,"1,800",729,"2,529","148,992","151,521",1.67
May 31 2022,Whitman,WA,Truck,0,0,0,"8,572","8,572",0.00
May 31 2022,Whitman,WA,Passenger,84,58,142,"22,067","22,209",0.64
May 31 2022,Yakima,WA,Passenger,322,189,511,"167,144","167,655",0.30
May 31 2022,Yakima,WA,Truck,0,0,0,"61,415","61,415",0.00
June 30 2022,Adams,WA,Passenger,17,10,27,"12,915","12,942",0.21
June 30 2022,Adams,WA,Truck,1,0,1,"5,451","5,452",0.02
June 30 2022,Asotin,WA,Truck,0,0,0,"6,720","6,720",0.00
June 30 2022,Asotin,WA,Passenger,23,19,42,"12,751","12,793",0.33
June 30 2022,Benton,WA,Passenger,752,461,"1,213","135,262","136,475",0.89
June 30 2022,Benton,WA,Truck,3,0,3,"43,527","43,530",0.01
June 30 2022,Chelan,WA,Passenger,461,125,586,"54,328","54,914",1.07
June 30 2022,Chelan,WA,Truck,3,0,3,"23,059","23,062",0.01
June 30 2022,Clallam,WA,Truck,3,0,3,"21,911","21,914",0.01
June 30 2022,Clallam,WA,Passenger,421,249,670,"49,745","50,415",1.33
June 30 2022,Clark,WA,Passenger,"4,097","1,775","5,872","316,326","322,198",1.82
June 30 2022,Clark,WA,Truck,7,0,7,"82,731","82,738",0.01
June 30 2022,Columbia,WA,Truck,0,0,0,"1,583","1,583",0.00
June 30 2022,Columbia,WA,Passenger,7,0,7,"2,439","2,446",0.29
June 30 2022,Cowlitz,WA,Truck,2,1,3,"28,536","28,539",0.01
June 30 2022,Cowlitz,WA,Passenger,337,171,508,"70,665","71,173",0.71
June 30 2022,Douglas,WA,Truck,0,0,0,"12,805","12,805",0.00
June 30 2022,Douglas,WA,Passenger,130,58,188,"28,500","28,688",0.66
June 30 2022,Ferry,WA,Passenger,19,4,23,"4,416","4,439",0.52
June 30 2022,Ferry,WA,Truck,0,0,0,"3,581","3,581",0.00
June 30 2022,Franklin,WA,Truck,0,0,0,"20,894","20,894",0.00
June 30 2022,Franklin,WA,Passenger,186,109,295,"61,954","62,249",0.47
June 30 2022,Garfield,WA,Passenger,0,3,3,"1,327","1,330",0.23
June 30 2022,Garfield,WA,Truck,0,0,0,979,979,0.00
June 30 2022,Grant,WA,Passenger,174,99,273,"66,766","67,039",0.41
June 30 2022,Grant,WA,Truck,0,0,0,"27,984","27,984",0.00
June 30 2022,Grays Harbor,WA,Passenger,211,159,370,"49,025","49,395",0.75
June 30 2022,Grays Harbor,WA,Truck,1,0,1,"21,295","21,296",0.00
June 30 2022,Island,WA,Truck,4,0,4,"21,425","21,429",0.02
June 30 2022,Island,WA,Passenger,816,376,"1,192","62,160","63,352",1.88
June 30 2022,Jefferson,WA,Truck,2,0,2,"9,447","9,449",0.02
June 30 2022,Jefferson,WA,Passenger,435,214,649,"24,593","25,242",2.57
June 30 2022,King,WA,Passenger,"40,706","11,180","51,886","1,349,225","1,401,111",3.70
June 30 2022,King,WA,Truck,66,1,67,"180,759","180,826",0.04
June 30 2022,Kitsap,WA,Passenger,"2,397","1,052","3,449","179,005","182,454",1.89
June 30 2022,Kitsap,WA,Truck,4,0,4,"53,760","53,764",0.01
June 30 2022,Kittitas,WA,Truck,1,0,1,"14,630","14,631",0.01
June 30 2022,Kittitas,WA,Passenger,265,84,349,"29,717","30,066",1.16
June 30 2022,Klickitat,WA,Truck,0,0,0,"8,271","8,271",0.00
June 30 2022,Klickitat,WA,Passenger,104,56,160,"15,233","15,393",1.04
June 30 2022,Lewis,WA,Passenger,235,174,409,"59,671","60,080",0.68
June 30 2022,Lewis,WA,Truck,0,0,0,"26,407","26,407",0.00
June 30 2022,Lincoln,WA,Truck,0,0,0,"4,846","4,846",0.00
June 30 2022,Lincoln,WA,Passenger,8,18,26,"7,710","7,736",0.34
June 30 2022,Mason,WA,Truck,1,0,1,"21,056","21,057",0.00
June 30 2022,Mason,WA,Passenger,310,174,484,"47,318","47,802",1.01
June 30 2022,Okanogan,WA,Truck,1,0,1,"16,639","16,640",0.01
June 30 2022,Okanogan,WA,Passenger,84,50,134,"26,358","26,492",0.51
June 30 2022,Pacific,WA,Truck,0,0,0,"7,909","7,909",0.00
June 30 2022,Pacific,WA,Passenger,61,70,131,"15,905","16,036",0.82
June 30 2022,Pend Oreille,WA,Truck,0,0,0,"5,653","5,653",0.00
June 30 2022,Pend Oreille,WA,Passenger,17,11,28,"9,057","9,085",0.31
June 30 2022,Pierce,WA,Truck,6,0,6,"141,895","141,901",0.00
June 30 2022,Pierce,WA,Passenger,"5,054","2,297","7,351","546,213","553,564",1.33
June 30 2022,San Juan,WA,Truck,1,0,1,"5,973","5,974",0.02
June 30 2022,San Juan,WA,Passenger,509,152,661,"14,052","14,713",4.49
June 30 2022,Skagit,WA,Truck,3,0,3,"32,345","32,348",0.01
June 30 2022,Skagit,WA,Passenger,776,339,"1,115","90,071","91,186",1.22
June 30 2022,Skamania,WA,Truck,0,0,0,"3,958","3,958",0.00
June 30 2022,Skamania,WA,Passenger,73,47,120,"8,194","8,314",1.44
June 30 2022,Snohomish,WA,Passenger,"8,363","2,510","10,873","532,696","543,569",2.00
June 30 2022,Snohomish,WA,Truck,12,0,12,"123,811","123,823",0.01
June 30 2022,Spokane,WA,Passenger,"1,603",845,"2,448","325,375","327,823",0.75
June 30 2022,Spokane,WA,Truck,1,0,1,"102,251","102,252",0.00
June 30 2022,Stevens,WA,Truck,0,0,0,"18,930","18,930",0.00
June 30 2022,Stevens,WA,Passenger,68,54,122,"30,160","30,282",0.40
June 30 2022,Thurston,WA,Truck,7,0,7,"55,564","55,571",0.01
June 30 2022,Thurston,WA,Passenger,"2,183","1,055","3,238","194,637","197,875",1.64
